"UserID","SystemAgeAsOfReg","Gender","CountryID"
37617,24,"M",276
37632,40,"M",724
37645,68,"M",276
37653,27,"M",276
37670,28,"M",250
37675,39,"M",250
37705,30,"M",203
37728,18,"M",276
37747,31,"M",756
37760,30,"M",276
37770,32,"M",638
37776,27,"F",496
37785,21,"M",348
37791,31,"M",56
37799,26,"M",756
37802,31,"M",250
37805,40,"M",752
37813,35,"M",8
37815,24,"M",56
37842,24,"F",250
37847,22,"M",250
37859,27,"M",703
37860,25,"M",203
37861,23,"M",348
37867,22,"M",276
37876,50,"M",276
37883,29,"M",788
37886,24,"M",203
37938,23,"M",276
37962,24,"M",250
37973,20,"M",250
37989,27,"M",40
37992,32,"M",528
37993,42,"M",250
37999,20,"F",724
38007,43,"M",752
38009,22,"M",826
38010,23,"M",703
38014,26,"M",250
38028,21,"F",250
38076,28,"M",250
38102,23,"M",643
38114,22,"M",276
38116,29,"M",826
38120,40,"M",250
38134,21,"M",250
38149,34,"M",528
38158,18,"M",276
38173,25,"M",276
38175,38,"M",276
38186,21,"M",250
38225,56,"M",276
38233,27,"M",276
38264,30,"M",250
38267,27,"M",203
38297,24,"M",788
38308,27,"M",276
38311,34,"M",276
38315,43,"M",250
38323,22,"M",616
38337,23,"M",250
38338,26,"F",250
38351,50,"M",250
38353,22,"M",276
38364,18,"M",724
38368,24,"M",250
38380,32,"M",826
38394,23,"M",250
38422,32,"M",250
38445,20,"M",276
38449,21,"M",40
38462,20,"M",40
38472,68,"M",203
38473,25,"M",788
38513,35,"M",784
38531,20,"M",31
38552,22,"M",56
38562,32,"M",250
38567,27,"M",56
38572,21,"M",250
38583,18,"M",348
38584,25,"M",250
38591,51,"M",40
38616,53,"M",276
38618,21,"M",276
38622,36,"M",276
38628,21,"M",203
38631,22,"M",276
38636,33,"M",756
38637,28,"M",703
38638,67,"M",826
38639,21,"M",724
38647,32,"F",250
38688,32,"M",40
38693,24,"M",724
38711,28,"M",348
38758,21,"M",724
38759,27,"M",528
38762,20,"M",203
38768,49,"M",826
38804,18,"M",250
38816,26,"M",756
38844,37,"M",56
38848,37,"M",203
38859,40,"M",250
38868,26,"M",276
38869,38,"M",276
38888,42,"M",56
38906,25,"M",826
38924,19,"M",203
38925,34,"M",276
38930,42,"F",756
38932,27,"M",276
38956,19,"M",826
38964,29,"M",788
38979,25,"M",276
38993,44,"F",250
39000,19,"M",250
39046,26,"M",276
39069,45,"M",528
39075,33,"M",276
39091,30,"M",276
39100,26,"M",250
39102,33,"M",616
39103,27,"M",616
39134,18,"M",40
39139,18,"M",276
39141,28,"M",250
39149,20,"M",724
39164,25,"M",826
39167,53,"M",250
39170,19,"M",250
39193,19,"M",276
39203,37,"F",276
39214,47,"M",276
39223,18,"M",56
39233,24,"M",250
39246,28,"M",250
39253,18,"M",276
39314,29,"M",250
39326,24,"M",276
39342,55,"M",788
39346,22,"M",348
39352,22,"M",276
39379,25,"F",203
39389,22,"M",56
39410,31,"M",826
39420,24,"M",276
39422,18,"M",276
39450,37,"M",250
39503,18,"M",616
39513,21,"M",724
39515,26,"M",724
39522,20,"M",250
39528,30,"M",276
39561,21,"M",276
39580,28,"M",56
39586,43,"M",250
39608,26,"M",756
39614,21,"M",250
39619,27,"M",250
39620,24,"M",276
39634,45,"M",276
39651,34,"M",250
39678,31,"M",276
39720,28,"M",250
39723,28,"M",250
39725,31,"M",276
39739,27,"M",40
39749,23,"M",203
39752,19,"M",276
39759,39,"M",724
39768,27,"M",250
39781,30,"M",56
39795,42,"M",276
39799,35,"M",276
39823,31,"M",250
39825,35,"M",826
39828,41,"M",250
39829,26,"M",276
39851,26,"M",643
39881,47,"M",276
39892,38,"M",40
39907,27,"M",250
39917,21,"F",56
39919,22,"M",250
39936,19,"M",203
39954,21,"M",756
39955,24,"M",276
39986,44,"M",250
39999,23,"M",276
40018,25,"M",826
40020,29,"M",276
40023,48,"M",826
40039,28,"M",250
40053,26,"M",643
40054,31,"M",643
40056,34,"M",276
40076,28,"F",56
40089,25,"M",276
40115,39,"M",250
40123,54,"M",56
40165,27,"F",348
40178,32,"M",724
40188,27,"M",276
40192,21,"M",276
40210,24,"M",250
40218,19,"F",756
40244,61,"F",250
40258,18,"M",528
40282,23,"M",756
40297,35,"M",826
40300,19,"M",56
40304,30,"M",250
40311,23,"M",276
40326,33,"F",276
40353,26,"M",250
40382,32,"M",250
40400,25,"M",724
40410,19,"M",276
40413,27,"F",250
40418,18,"M",276
40435,24,"M",703
40437,36,"M",56
40486,51,"F",250
40490,24,"M",40
40491,22,"M",250
40504,53,"M",250
40513,31,"M",NA
40514,18,"M",276
40533,35,"M",250
40547,28,"M",250
40555,25,"M",276
40560,36,"M",250
40577,23,"M",276
40578,29,"M",250
40581,22,"M",276
40596,31,"M",56
40616,24,"M",276
40623,27,"M",276
40639,19,"M",250
40640,34,"M",276
40650,36,"M",818
40670,29,"M",276
40682,23,"M",250
40692,52,"M",250
40710,21,"M",203
40730,22,"M",56
40753,27,"M",250
40766,32,"M",250
40767,21,"M",250
40792,38,"M",724
40797,41,"M",250
40814,30,"M",276
40825,20,"M",250
40835,27,"M",NA
40848,26,"M",276
40849,24,"M",528
40854,27,"M",250
40899,25,"M",250
40900,37,"M",276
40930,19,"M",250
40938,21,"M",250
40941,19,"M",756
40951,35,"M",276
41014,31,"M",276
41023,22,"M",276
41038,24,"M",250
41050,50,"M",276
41077,28,"M",276
41093,37,"M",348
41102,22,"M",250
41112,34,"M",276
41117,23,"M",250
41128,32,"M",250
41129,56,"M",250
41134,23,"M",643
41146,21,"M",276
41151,28,"M",724
41160,27,"M",276
41169,42,"M",724
41179,23,"M",276
41180,34,"M",276
41191,25,"M",276
41235,27,"M",528
41248,27,"M",528
41250,32,"M",276
41266,40,"F",276
41271,46,"M",724
41274,22,"M",788
41283,30,"M",250
41314,21,"M",276
41331,24,"M",40
41339,22,"M",31
41355,24,"M",528
41356,21,"M",250
41379,21,"M",250
41404,30,"M",203
41415,24,"M",276
41433,23,"M",348
41453,29,"M",56
41466,24,"M",40
41494,30,"M",826
41533,19,"M",276
41535,31,"F",250
41545,18,"M",250
41547,26,"M",276
41570,31,"M",250
41577,23,"M",203
41588,25,"M",528
41611,18,"M",724
41613,23,"M",276
41624,20,"M",276
41630,20,"M",528
41661,22,"M",250
41663,23,"M",600
41664,24,"M",616
41675,42,"M",250
41684,37,"M",826
41741,29,"M",250
41790,24,"M",276
41793,38,"M",276
41794,22,"M",250
41808,30,"M",276
41834,27,"M",616
41840,20,"M",604
41844,24,"M",643
41878,26,"M",826
41892,28,"M",826
41911,34,"M",788
41920,34,"M",250
41928,28,"M",250
41932,23,"M",250
41942,22,"F",724
41947,18,"M",724
41962,21,"M",276
41975,32,"M",724
41984,47,"M",276
42001,26,"M",826
42008,22,"M",276
42019,22,"M",276
42026,26,"M",276
42042,20,"M",348
42073,29,"M",40
42109,23,"M",203
42122,38,"M",276
42144,23,"M",250
42148,29,"F",724
42185,31,"M",276
42187,20,"M",348
42191,24,"M",276
42192,25,"M",276
42196,29,"M",250
42206,21,"M",348
42226,22,"M",276
42266,49,"M",276
42310,48,"M",250
42318,28,"M",724
42323,41,"M",276
42340,20,"M",276
42363,43,"M",250
42380,23,"M",56
42389,20,"M",250
42419,33,"M",56
42421,18,"M",40
42428,45,"F",250
42436,28,"M",203
42440,26,"M",250
42452,18,"M",276
42482,25,"M",276
42487,34,"M",276
42493,24,"M",756
42540,28,"M",250
42562,26,"M",250
42569,19,"M",203
42572,23,"M",643
42575,20,"M",826
42576,18,"M",756
42591,37,"M",528
42617,22,"M",724
42643,30,"M",56
42651,22,"M",276
42656,29,"M",724
42657,21,"M",203
42683,18,"M",250
42684,33,"F",250
42710,24,"M",724
42770,25,"M",352
42776,21,"M",348
42816,22,"M",528
42828,18,"M",724
42845,34,"M",276
42940,21,"M",276
42950,28,"M",703
42981,28,"M",826
42990,18,"M",276
42995,45,"M",250
43007,24,"M",276
43017,40,"M",203
43021,27,"M",616
43048,22,"M",276
43078,43,"M",40
43093,33,"M",276
43139,42,"M",348
43157,20,"M",276
43158,28,"M",724
43167,20,"M",348
43172,25,"M",276
43177,48,"M",756
43184,36,"M",276
43205,24,"M",56
43210,19,"M",276
43238,26,"M",250
43239,23,"M",276
43248,18,"M",276
43253,23,"M",616
43260,35,"M",826
43269,28,"M",250
43283,20,"M",40
43288,20,"M",276
43290,33,"M",528
43319,40,"M",250
43409,23,"M",56
43435,29,"M",276
43442,40,"M",276
43448,18,"M",703
43565,32,"M",276
43566,37,"M",703
43585,31,"M",40
43590,22,"M",268
43592,46,"M",276
43598,40,"F",250
43612,30,"M",826
43622,22,"M",276
43627,22,"F",250
43637,44,"M",752
43646,31,"M",250
43664,23,"M",724
43721,26,"M",724
43727,20,"M",203
43750,34,"M",724
43761,22,"M",276
43765,18,"M",276
43842,34,"M",826
43845,37,"M",724
43866,23,"M",40
43884,23,"M",276
43896,29,"M",724
43899,26,"M",784
43905,31,"M",250
43924,35,"M",826
43970,38,"F",276
43990,30,"M",276
44002,27,"F",826
44046,30,"M",276
44115,23,"M",724
44147,24,"F",250
44159,62,"M",250
44170,24,"M",703
44174,23,"M",250
44196,23,"M",276
44207,28,"M",250
44217,20,"M",250
44257,25,"M",250
44298,35,"M",276
44349,18,"M",756
44369,23,"M",724
44393,23,"M",203
44396,18,"M",250
44433,20,"M",756
44446,26,"M",250
44475,30,"M",276
44530,20,"M",756
44531,24,"M",250
44532,45,"M",203
44534,20,"M",276
44535,32,"M",276
44581,21,"M",250
44593,20,"M",276
44600,37,"M",40
44613,21,"M",250
44622,29,"M",703
44642,27,"F",56
44677,25,"M",276
44711,19,"M",250
44718,22,"M",442
44729,38,"M",348
44746,34,"M",703
44774,34,"M",56
44775,40,"F",56
44776,21,"M",56
44793,34,"M",276
44827,36,"M",858
44829,27,"M",276
44831,29,"M",203
44843,37,"M",40
44847,31,"M",276
44851,38,"M",40
44862,21,"F",348
44873,27,"M",643
44981,26,"F",826
44994,53,"F",250
45022,27,"M",276
45041,22,"F",756
45056,20,"M",250
45058,20,"M",203
45063,32,"F",826
45083,25,"M",250
45095,24,"M",724
45119,37,"F",250
45172,22,"M",276
45173,50,"F",276
45181,29,"M",276
45200,23,"M",276
45201,36,"M",348
45205,29,"M",826
45207,25,"M",276
45221,25,"M",250
45270,26,"M",250
45285,27,"M",724
45294,34,"M",826
45300,32,"M",56
45358,29,"M",250
45367,24,"M",250
45388,20,"M",250
45394,21,"F",756
45405,41,"M",203
45443,35,"M",276
45445,22,"M",250
45453,38,"M",372
45466,28,"M",276
45467,32,"M",40
45527,18,"F",276
45552,37,"M",276
45561,30,"M",616
45601,19,"M",348
45603,24,"M",250
45626,27,"M",250
45672,22,"M",348
45675,31,"M",56
45693,25,"M",348
45699,26,"M",756
45706,22,"M",643
45732,25,"M",276
45767,29,"M",276
45794,30,"M",250
45810,29,"M",276
45835,25,"M",250
45847,22,"M",528
45850,21,"M",276
45851,44,"F",56
45857,21,"M",756
45868,22,"M",276
45870,25,"M",724
45874,28,"F",348
45916,21,"M",276
45926,28,"M",40
45983,25,"F",250
46056,28,"M",826
46070,29,"M",203
46073,35,"M",528
46074,22,"M",528
46075,19,"M",756
46089,50,"M",56
46097,48,"M",276
46111,27,"M",40
46123,25,"M",276
46138,22,"M",250
46139,33,"M",703
46165,27,"M",250
46185,21,"M",56
46196,26,"M",276
46224,39,"M",276
46225,23,"M",442
46228,30,"M",56
46239,18,"M",250
46258,38,"M",724
46272,24,"M",250
46283,30,"M",31
46286,33,"F",276
46316,29,"M",203
46324,25,"M",250
46334,29,"M",276
46355,32,"M",276
46358,26,"M",250
46361,21,"M",276
46378,23,"M",528
46404,24,"M",398
46413,43,"M",250
46439,28,"M",643
46442,20,"M",276
46456,26,"M",276
46474,26,"M",643
46496,37,"M",392
46498,23,"F",643
46538,36,"M",250
46545,24,"M",703
46548,20,"M",826
46552,30,"F",276
46566,30,"M",250
46568,23,"M",826
46576,28,"M",504
46577,43,"M",348
46607,23,"M",250
46614,24,"M",788
46625,24,"M",276
46627,57,"M",276
46629,35,"M",276
46631,19,"M",250
46647,32,"M",276
46678,29,"M",826
46703,23,"M",724
46716,37,"M",250
46725,30,"M",250
46751,35,"M",616
46760,29,"M",826
46769,37,"M",276
46785,20,"M",40
46788,32,"F",56
46796,24,"M",276
46800,22,"M",276
46802,19,"M",756
46812,20,"M",788
46818,25,"M",276
46821,20,"M",250
46840,26,"M",250
46852,28,"M",724
46854,23,"M",124
46868,31,"M",703
46875,28,"M",826
46888,31,"M",250
46896,29,"M",276
46907,25,"M",276
46909,35,"M",250
46912,56,"F",40
46926,25,"M",643
46931,40,"M",724
46954,35,"M",250
46990,23,"M",276
46991,47,"M",276
47029,25,"F",752
47047,27,"M",276
47099,33,"M",68
47123,27,"M",203
47152,32,"M",276
47161,24,"M",788
47189,40,"M",276
47211,26,"M",250
47245,19,"M",724
47251,38,"M",250
47259,24,"M",528
47302,34,"M",250
47313,34,"M",276
47332,43,"M",276
47354,32,"M",276
47355,28,"M",250
47364,45,"F",250
47383,23,"M",442
47389,21,"M",40
47394,22,"M",203
47423,29,"M",276
47428,27,"M",250
47430,20,"M",56
47436,26,"M",276
47452,29,"M",528
47465,21,"F",276
47489,22,"M",724
47523,34,"M",703
47540,19,"M",826
47555,34,"F",56
47562,49,"M",578
47566,30,"M",250
47567,36,"M",250
47603,41,"M",276
47612,25,"M",203
47615,29,"M",756
47628,29,"M",276
47648,20,"M",56
47665,27,"M",250
47673,34,"M",826
47710,39,"M",276
47713,38,"M",643
47726,31,"M",276
47727,33,"M",250
47736,19,"M",528
47738,21,"M",250
47763,22,"M",862
47770,32,"M",756
47811,36,"M",724
47831,24,"M",276
47855,36,"M",276
47861,36,"M",250
47892,24,"M",40
47899,32,"M",40
47914,26,"M",724
47918,23,"M",616
47926,27,"M",528
47943,25,"F",124
47949,20,"M",643
47990,25,"M",250
47994,33,"M",724
48019,28,"F",703
48024,24,"M",250
48025,37,"M",276
48043,22,"M",360
48047,23,"M",638
48053,18,"M",276
48065,19,"M",756
48083,43,"M",250
48085,35,"M",826
48097,53,"M",250
48124,48,"M",276
48139,27,"M",276
48143,32,"M",250
48165,37,"M",276
48199,21,"M",250
48202,25,"M",276
48208,29,"M",724
48217,32,"M",276
48221,49,"M",276
48223,24,"M",56
48234,26,"M",276
48243,35,"F",724
48252,39,"M",56
48312,20,"F",56
48333,22,"M",826
48339,41,"M",276
48369,46,"M",250
48393,33,"M",528
48438,38,"M",276
48451,30,"F",276
48452,27,"M",250
48453,32,"F",858
48467,21,"M",276
48481,30,"M",56
48497,25,"M",724
48511,27,"M",276
48512,30,"M",826
48538,19,"M",250
48594,22,"M",56
48605,28,"M",250
48609,37,"M",724
48616,32,"M",276
48619,46,"M",643
48649,30,"M",528
48650,30,"M",528
48651,26,"M",276
48662,31,"M",250
48673,29,"M",276
48699,29,"M",276
48734,29,"M",250
48779,36,"M",250
48780,59,"M",276
48783,28,"M",276
48803,26,"M",276
48836,19,"M",348
48888,24,"M",40
48892,44,"M",528
48902,36,"M",250
48903,22,"M",250
48942,30,"M",276
48975,41,"M",276
48991,39,"M",348
48994,34,"M",276
49029,23,"F",528
49048,24,"M",40
49054,20,"M",250
49066,28,"M",276
49070,28,"M",276
49087,23,"M",250
49112,20,"M",276
49154,29,"M",124
49166,20,"M",276
49198,26,"M",348
49229,22,"F",276
49233,35,"M",682
49252,33,"M",276
49258,30,"M",276
49270,19,"M",276
49274,27,"M",276
49280,23,"M",276
49295,29,"M",703
49296,48,"M",276
49307,41,"M",276
49348,26,"M",250
49359,34,"F",250
49362,26,"M",250
49409,60,"F",724
49415,19,"F",250
49428,25,"M",724
49429,27,"M",250
49434,23,"M",31
49442,25,"M",203
49455,21,"M",250
49474,26,"F",348
49497,31,"M",250
49546,35,"M",756
49549,24,"M",40
49569,19,"F",203
49572,32,"M",724
49587,36,"M",703
49591,24,"M",616
49650,31,"M",203
49666,24,"M",203
49675,24,"F",276
49696,22,"M",276
49702,63,"M",276
49733,26,"M",276
49772,20,"M",250
49774,26,"M",250
49790,27,"M",756
49794,24,"M",250
49814,26,"M",276
49817,27,"M",276
49828,18,"M",276
49831,27,"M",56
49832,27,"M",724
49842,27,"M",616
49880,26,"M",250
49884,43,"M",250
49888,29,"M",56
49917,31,"M",56
49989,34,"M",276
49996,33,"M",40
49999,23,"M",56
50055,38,"M",56
50109,30,"M",276
50135,22,"M",40
50143,26,"M",276
50156,18,"M",703
50169,20,"M",276
50174,20,"M",724
50182,24,"M",703
50195,25,"M",756
50202,21,"M",348
50209,30,"M",276
50217,27,"M",276
50219,27,"M",250
50226,24,"M",250
50231,37,"M",752
50246,24,"M",40
50262,27,"M",826
50265,41,"M",124
50272,43,"M",348
50283,19,"M",203
50289,22,"M",528
50326,26,"M",724
50327,31,"M",250
50328,27,"M",40
50330,21,"M",250
50332,28,"M",756
50335,28,"F",276
50342,26,"M",788
50398,28,"M",276
50402,32,"M",250
50418,32,"M",724
50433,33,"M",703
50535,29,"M",250
50563,28,"M",756
50569,22,"M",250
50573,28,"M",250
50586,31,"M",276
50589,20,"M",250
50598,21,"F",826
50632,22,"M",643
50634,25,"M",250
50642,31,"M",826
50650,19,"M",276
50723,28,"M",643
50735,25,"M",826
50738,28,"F",643
50752,20,"M",826
50771,35,"M",250
50782,29,"M",276
50784,19,"M",703
50826,33,"M",56
50827,28,"M",250
50844,18,"M",250
50849,25,"M",250
50877,22,"M",348
50892,33,"M",756
50899,49,"M",276
50912,28,"M",276
50939,27,"M",276
50944,46,"F",348
50946,21,"M",203
50964,22,"M",276
50967,26,"M",724
50978,35,"M",276
50981,31,"M",643
50984,22,"M",528
51005,22,"M",56
51070,23,"M",276
51078,26,"M",250
51105,32,"M",276
51111,38,"M",724
51134,60,"M",250
51169,26,"M",70
51193,28,"M",276
51197,25,"M",250
51198,28,"M",276
51206,21,"M",250
51223,22,"M",756
51227,46,"M",250
51247,29,"M",276
51248,32,"M",276
51257,27,"M",56
51267,20,"M",276
51302,41,"M",250
51343,21,"M",276
51347,18,"M",276
51362,26,"M",250
51366,27,"M",528
51389,26,"M",250
51418,21,"M",276
51421,24,"M",276
51429,35,"M",250
51432,22,"F",756
51482,27,"M",203
51495,31,"M",276
51587,19,"M",756
51599,21,"M",250
51601,31,"M",643
51604,22,"F",703
51605,23,"M",276
51610,31,"M",756
51623,49,"F",40
51633,56,"F",276
51640,33,"M",250
51648,22,"F",40
51649,26,"F",276
51690,27,"M",250
51708,19,"M",528
51713,30,"M",250
51764,35,"M",276
51767,20,"M",40
51809,19,"M",203
51813,48,"M",250
51846,24,"M",276
51856,31,"M",276
51881,25,"M",276
51915,27,"M",348
51920,37,"M",276
51974,24,"M",724
51998,31,"F",250
52017,37,"M",276
52020,46,"F",756
52034,21,"M",276
52069,47,"M",276
52070,32,"M",276
52072,40,"M",703
52079,42,"M",276
52110,39,"M",56
52173,40,"M",276
52177,44,"F",203
52180,24,"M",826
52183,34,"M",756
52200,26,"M",756
52209,43,"M",250
52237,32,"F",250
52251,32,"M",276
52261,24,"M",826
52268,27,"M",276
52309,25,"M",756
52310,38,"M",56
52362,32,"M",250
52366,32,"M",276
52390,21,"M",528
52396,23,"M",250
52400,32,"M",826
52403,24,"M",56
52407,46,"F",56
52409,25,"F",56
52415,25,"M",528
52419,32,"M",276
52430,32,"M",643
52489,26,"F",826
52499,30,"M",348
52507,22,"M",756
52519,28,"M",276
52524,18,"M",276
52534,24,"M",203
52550,44,"M",862
52573,30,"M",250
52580,34,"M",250
52581,42,"M",250
52615,33,"M",250
52621,24,"M",276
52628,20,"M",250
52669,37,"F",276
52678,26,"M",528
52716,22,"M",250
52725,22,"M",56
52727,23,"M",528
52757,34,"M",756
52760,22,"M",250
52761,27,"M",372
52777,25,"M",40
52785,24,"M",276
52810,30,"M",250
52816,25,"M",250
52817,31,"M",826
52832,21,"M",276
52858,27,"M",703
52865,25,"M",250
52893,25,"F",250
52894,28,"M",250
52910,37,"M",250
52922,18,"M",250
52939,28,"M",276
52961,48,"M",788
52968,24,"M",250
53004,22,"M",643
53023,22,"M",250
53032,23,"M",250
53059,23,"M",250
53064,57,"M",276
53073,42,"M",250
53112,25,"M",203
53125,18,"M",724
53130,49,"M",40
53173,37,"M",643
53189,26,"M",56
53206,28,"M",203
53238,35,"M",203
53255,25,"M",250
53260,46,"M",276
53268,26,"M",276
53289,25,"M",276
53307,29,"F",NA
53317,31,"M",203
53323,32,"M",528
53326,18,"M",276
53345,29,"M",484
53370,19,"M",250
53392,36,"M",250
53394,41,"M",56
53417,24,"M",276
53426,27,"M",724
53427,45,"M",250
53451,26,"M",250
53501,23,"M",40
53521,41,"M",826
53526,21,"M",276
53530,24,"F",616
53537,26,"M",276
53579,36,"M",276
53588,35,"M",250
53610,23,"M",250
53648,18,"M",276
53662,22,"M",276
53664,41,"M",724
53667,28,"M",756
53698,26,"M",56
53701,26,"M",276
53716,26,"F",250
53730,31,"M",250
53731,43,"M",40
53733,27,"F",724
53737,18,"M",528
53746,27,"M",40
53751,24,"M",40
53787,20,"M",756
53810,34,"M",40
53860,49,"M",312
53905,34,"M",276
53913,41,"M",276
53916,30,"M",276
53929,37,"M",276
53956,33,"M",276
53960,21,"M",124
53978,25,"M",56
53994,28,"M",250
54009,34,"M",276
54025,23,"M",528
54054,27,"M",724
54055,43,"M",756
54067,23,"M",276
54069,50,"F",250
54089,45,"M",276
54097,24,"M",276
54103,27,"M",276
54178,30,"M",276
54193,44,"M",276
54195,24,"F",276
54225,28,"M",250
54247,36,"M",56
54268,23,"M",276
54286,27,"M",56
54320,24,"M",276
54324,29,"F",276
54328,33,"M",276
54363,29,"M",250
54365,34,"M",276
54375,28,"M",276
54385,26,"M",788
54395,32,"M",276
54409,30,"M",276
54413,27,"M",528
54424,39,"M",56
54470,19,"M",788
54474,23,"M",276
54533,36,"M",348
54534,26,"M",276
54564,40,"M",276
54588,23,"M",250
54591,25,"M",528
54598,23,"M",276
54602,27,"M",616
54604,27,"M",276
54605,22,"M",276
54616,26,"M",276
54656,25,"M",276
54666,41,"M",276
54760,45,"M",276
54762,20,"F",40
54783,24,"M",276
54785,19,"M",250
54801,25,"M",250
54809,24,"M",788
54811,36,"M",756
54817,26,"M",56
54822,21,"M",250
54870,32,"M",250
54885,36,"M",124
54924,26,"M",276
54950,22,"M",276
54966,28,"F",276
54984,35,"M",250
54995,26,"M",276
55027,39,"M",250
55032,24,"M",643
55042,36,"M",724
55044,24,"M",276
55055,63,"F",276
55058,35,"M",348
55065,21,"M",40
55068,47,"M",724
55093,24,"M",276
55115,28,"M",250
55120,41,"M",276
55124,22,"M",276
55148,21,"M",276
55182,23,"M",276
55187,19,"M",250
55203,28,"M",276
55212,34,"M",756
55222,45,"M",372
55233,67,"M",276
55237,31,"F",276
55249,18,"F",56
55261,32,"F",276
55272,26,"M",826
55312,25,"M",276
55317,18,"M",276
55329,21,"M",616
55330,22,"M",826
55339,19,"M",756
55347,28,"M",788
55348,31,"M",703
55404,23,"M",756
55418,21,"M",250
55449,18,"M",724
55466,35,"M",724
55479,33,"M",250
55488,25,"M",756
55518,64,"M",276
55538,24,"M",724
55554,18,"M",276
55562,37,"M",276
55577,23,"M",276
55602,42,"M",724
55614,29,"F",756
55633,21,"M",250
55635,33,"M",56
55644,20,"M",250
55659,31,"M",788
55660,22,"M",250
55663,28,"M",250
55668,23,"M",56
55672,25,"M",784
55674,26,"M",616
55700,20,"M",724
55731,40,"M",276
55732,58,"M",276
55746,25,"M",250
55759,18,"M",826
55769,22,"M",40
55773,29,"M",250
55800,22,"M",398
55812,33,"M",250
55822,27,"M",250
55831,24,"M",56
55832,24,"M",250
55842,22,"M",348
55850,31,"M",756
55856,24,"M",250
55874,20,"M",703
55896,21,"M",703
55897,28,"M",276
55910,33,"M",250
55946,31,"M",250
55955,36,"F",348
55957,34,"M",56
55966,22,"F",250
55998,23,"M",56
56009,36,"M",788
56017,22,"M",616
56042,24,"M",56
56050,37,"F",250
56051,26,"M",616
56053,21,"M",250
56056,29,"M",203
56067,18,"M",250
56075,28,"M",250
56081,37,"M",203
56082,20,"M",276
56103,18,"M",643
56113,28,"M",276
56117,68,"M",724
56162,42,"M",40
56189,23,"M",50
56193,37,"M",250
56221,26,"M",348
56223,27,"M",250
56229,26,"F",348
56258,22,"M",756
56261,58,"M",348
56279,18,"M",756
56284,29,"M",40
56292,35,"M",484
56294,21,"M",703
56302,30,"M",56
56304,30,"F",250
56310,32,"M",40
56342,19,"M",276
56352,37,"M",276
56362,24,"M",276
56365,34,"M",56
56375,27,"M",203
56378,24,"F",528
56392,24,"M",276
56394,56,"M",276
56403,29,"M",756
56410,26,"M",40
56429,28,"M",56
56434,28,"M",250
56441,24,"M",528
56465,23,"M",250
56468,22,"M",40
56477,39,"M",276
56484,25,"M",250
56489,22,"M",643
56508,42,"F",276
56521,29,"F",528
56529,21,"M",250
56537,36,"M",56
56543,22,"M",276
56579,30,"M",250
56600,19,"M",276
56612,21,"M",703
56633,44,"M",250
56639,29,"M",643
56642,26,"M",276
56661,21,"M",372
56665,22,"M",348
56679,21,"M",756
56684,40,"M",276
56720,19,"M",724
56721,23,"M",276
56735,27,"M",276
56756,29,"M",276
56762,37,"M",276
56774,34,"M",250
56778,35,"M",250
56810,24,"M",724
56833,36,"M",724
56851,63,"M",276
56874,21,"M",616
56908,28,"F",250
56912,32,"M",276
56917,28,"M",250
56920,22,"M",250
56928,32,"F",616
56941,32,"M",276
56979,52,"F",724
57014,24,"M",40
57018,35,"M",250
57028,31,"M",756
57045,25,"M",276
57054,27,"M",724
57060,18,"M",250
57061,22,"M",276
57087,47,"F",56
57091,27,"M",276
57115,38,"M",788
57124,26,"M",250
57156,30,"F",724
57173,25,"M",250
57196,20,"M",276
57197,34,"M",276
57198,37,"M",250
57221,23,"M",276
57228,25,"M",250
57235,21,"M",724
57252,19,"M",203
57271,21,"M",276
57301,25,"M",56
57325,27,"M",276
57373,28,"M",703
57397,21,"M",276
57398,31,"M",276
57401,22,"F",788
57402,35,"M",276
57406,19,"M",528
57418,24,"F",203
57419,20,"M",250
57432,44,"M",250
57433,28,"M",250
57438,24,"M",250
57442,21,"M",250
57464,20,"M",604
57524,24,"M",616
57573,20,"M",40
57575,29,"M",203
57584,24,"M",724
57587,26,"M",724
57591,45,"M",724
57668,19,"F",250
57702,20,"M",616
57740,23,"M",276
57747,23,"M",250
57761,18,"M",276
57788,24,"M",276
57863,38,"M",348
57867,25,"M",616
57876,25,"M",276
57929,28,"M",276
57932,29,"M",276
57933,28,"M",276
57938,27,"M",250
57943,26,"M",756
57989,27,"M",276
58049,23,"M",643
58093,28,"M",724
58110,20,"M",276
58115,21,"M",756
58160,19,"M",250
58169,21,"M",276
58192,30,"M",250
58201,53,"M",56
58223,32,"M",703
58227,20,"M",276
58238,28,"F",276
58262,23,"M",56
58285,37,"M",276
58295,34,"M",554
58309,28,"F",528
58316,40,"M",250
58345,26,"M",250
58356,38,"M",250
58391,33,"F",276
58402,25,"M",56
58411,32,"M",250
58415,22,"M",276
58447,18,"M",276
58475,37,"M",276
58482,31,"M",250
58488,19,"M",442
58498,31,"M",276
58501,21,"M",276
58511,18,"M",643
58518,43,"M",250
58542,28,"M",826
58576,23,"M",203
58587,59,"M",250
58593,31,"M",276
58611,21,"M",56
58622,29,"F",643
58634,27,"M",528
58668,53,"M",724
58678,21,"M",56
58683,24,"M",250
58725,23,"M",250
58730,31,"M",250
58735,28,"M",56
58764,47,"M",724
58766,27,"M",276
58776,26,"M",276
58782,22,"M",250
58800,31,"M",40
58803,33,"M",250
58805,22,"M",703
58825,23,"M",250
58842,28,"M",250
58857,24,"M",826
