"UserID","Date","Trnmnts","StakesT","WinningsT"
28308,2018-08-17,1,0,0.15
28308,2018-08-18,2,0,0
28308,2018-08-21,2,0.01,0.45
28308,2018-08-22,5,0.04,0
28308,2018-08-23,1,0,0.13
28308,2018-08-24,7,0.54,0.14
28308,2018-08-25,9,0.06,0
28308,2018-08-26,8,0.06,0.7
28308,2018-08-28,5,1.03,1.84
28308,2018-08-29,6,0.05,0.1
28308,2018-08-30,1,1.1,2.49
28308,2018-08-31,1,1.01,5.5
28308,2018-09-01,3,7.52,27.5
28308,2018-09-03,4,0.02,0
28308,2018-09-05,1,0.01,0
28308,2018-09-07,1,1.1,0
28308,2018-09-08,3,0.03,0
28308,2018-09-11,1,1.1,2.4
28308,2018-09-12,3,1.66,0
28308,2018-09-13,4,1.52,0.92
28308,2018-09-17,2,1.01,5.5
28308,2018-09-19,4,1.61,0
28308,2018-09-24,2,1.65,0
28308,2018-09-25,3,6.82,2.25
28308,2018-09-26,1,1.1,31.31
28308,2018-09-27,2,6.51,5.5
28308,2018-09-28,1,1.1,4.56
28308,2018-09-29,2,1.32,2.72
28308,2018-09-30,1,1.1,0
28308,2018-10-02,2,8.8,0
28308,2018-10-03,2,6.05,19
28308,2018-10-04,1,0.44,0.49
28308,2018-10-05,1,0.01,0
28308,2018-10-12,1,0.27,0
28308,2018-10-15,1,5.5,0
28308,2018-10-16,2,2.11,0
28308,2018-10-19,3,24.2,0
28308,2018-10-20,1,1.1,0
28308,2018-11-12,2,1.6,9.01
28308,2018-11-15,2,3.3,0
28308,2018-11-16,1,1.1,0
28308,2018-11-17,2,1.65,0
28308,2018-11-20,2,5.5,10.41
28308,2018-11-23,1,0.27,1.75
28308,2018-11-28,2,8.8,12.18
28308,2018-12-02,3,9.9,2.16
28308,2018-12-04,4,3.53,0
28308,2018-12-06,4,4.95,2.47
28308,2018-12-08,1,5.5,0
28308,2018-12-10,3,7.61,2.34
28308,2018-12-12,1,1.1,0
28308,2018-12-13,3,4.73,0
28308,2018-12-15,2,5.3,0
28308,2018-12-16,2,1.1,0
28308,2018-12-17,2,0,0.32
28308,2018-12-18,3,0.01,0.27
28308,2018-12-19,3,0.55,0
28308,2018-12-22,1,5.5,12.18
28308,2018-12-23,4,1.54,0
28308,2018-12-25,1,1.1,10.32
28308,2018-12-26,4,2.48,1.19
28308,2018-12-28,2,1.65,0.66
28308,2018-12-29,1,1.1,0
28308,2018-12-30,3,1.54,0
28308,2018-12-31,2,0,0.1
28308,2019-01-02,3,3.1,0.08
28308,2019-01-03,3,1.43,0
28308,2019-01-04,1,2.2,0
28308,2019-01-05,1,0.55,1.96
28308,2019-01-06,3,2.54,0
28308,2019-01-09,2,1.32,11.1
28308,2019-01-13,3,2.2,8.64
28308,2019-01-15,3,2.65,0
28308,2019-01-16,1,1.1,0
28308,2019-01-17,2,6.6,0
28308,2019-01-18,1,0.88,2.01
28308,2019-01-20,2,1.65,0
28308,2019-01-22,3,5.5,0
28308,2019-01-24,1,1.1,4.72
28308,2019-01-25,1,1,2
28308,2019-01-28,1,1.1,0
28308,2019-01-30,1,5.5,0
28308,2019-01-31,1,2.2,0
28308,2019-02-01,2,6.6,2.37
28308,2019-02-04,2,5.94,0
28308,2019-02-05,1,0,0
28308,2019-02-07,1,0,0
28308,2019-02-11,2,1.65,0
28308,2019-02-12,2,1.1,18.7
28308,2019-02-13,4,1.37,6.56
28308,2019-02-14,1,1.1,0
28308,2019-02-18,3,6.6,0
28308,2019-02-20,1,1.1,2.13
28308,2019-02-21,1,0.55,9.16
28308,2019-03-13,2,0.27,0
28308,2019-03-14,1,0.55,0
28308,2019-03-15,1,1.1,0
28308,2019-03-19,2,1.65,0
28308,2019-03-22,2,1.65,0
28308,2019-03-25,4,7.97,0
28308,2019-03-29,1,1.1,0
28308,2019-03-30,1,0,0
28308,2019-03-31,1,0.55,0
28308,2019-04-04,1,0,1.1
28308,2019-04-15,2,2.1,0
28308,2019-04-17,2,1,0.27
28308,2019-04-19,1,1.1,0
28308,2019-04-21,3,2.98,3.38
28308,2019-04-22,1,1,4
28308,2019-04-23,1,5.5,10.36
28308,2019-04-30,1,1.1,4.92
28308,2019-05-01,1,0.55,0
28308,2019-05-02,1,0.55,0
28308,2019-05-04,4,4.2,0.27
28308,2019-05-06,1,5.5,11.74
28308,2019-05-07,4,1.1,5.5
28308,2019-05-08,1,5.5,0
28308,2019-05-09,1,0.55,0
28308,2019-05-10,2,6.6,0
28308,2019-05-15,2,5.77,0
28308,2019-05-16,1,1.1,15.07
28308,2019-05-20,1,5.5,0
28308,2019-05-21,1,1.1,4.88
28308,2019-05-24,1,0.55,0.54
28308,2019-05-27,2,6.05,0
28308,2019-05-28,1,5.5,0
28308,2019-05-30,1,1.1,0
28308,2019-06-02,1,1.1,0
28308,2019-06-10,1,1.1,0
28308,2019-06-11,2,0.27,0
28308,2019-06-12,1,5.5,0
28308,2019-06-17,2,5.5,0
28308,2019-06-22,1,0.55,0.14
28308,2019-06-25,1,1.1,0
28308,2019-06-30,2,0,0.8
28308,2019-07-01,1,0.55,0
28308,2019-07-02,3,0.82,2.47
28308,2019-07-08,1,0.55,0
28308,2019-07-09,1,0.55,3.15
28308,2019-07-12,1,0,0
28308,2019-07-19,1,0.55,7.06
28308,2019-07-22,6,8.25,0.21
28308,2019-07-24,5,4.12,1.3
28308,2019-07-25,2,1.1,0.28
28308,2019-07-26,1,1.1,2.72
28308,2019-07-28,2,0.55,0
28308,2019-07-29,2,1.65,0
28308,2019-07-30,4,2.47,0
28308,2019-07-31,2,1.65,8.75
28308,2019-08-01,1,0,0
28308,2019-08-02,5,2.75,2.1
28308,2019-08-03,2,7.7,4.72
28308,2019-08-04,2,1.65,4.31
28308,2019-08-05,1,1,4
28308,2019-08-06,3,2.2,40.01
28308,2019-08-15,1,2.2,0
28308,2019-08-16,6,9.42,0
28308,2019-08-18,1,0,1.9
28308,2019-08-19,2,0.55,0.13
28308,2019-08-21,2,0.77,1.92
28308,2019-08-22,2,1.1,4.72
28308,2019-08-24,2,0.55,0.77
28308,2019-08-25,1,3.3,0
28308,2019-08-26,2,8.8,0
28308,2019-08-27,3,1.65,0
28308,2019-08-28,1,1.1,2.75
28308,2019-08-29,1,0.55,0
28308,2019-08-31,1,1.1,0
28308,2019-09-01,1,0,1.5
28308,2019-09-02,3,2.2,0.07
28308,2019-09-03,4,7.7,2.3
28308,2019-09-16,1,1.1,0
28308,2019-09-20,2,3.3,5.67
28308,2019-10-07,3,2.75,1.26
28308,2019-10-08,1,0.55,2.1
28308,2019-10-10,2,6.05,0
28308,2019-10-11,2,2.75,0
28308,2019-10-14,1,0.27,0.35
28308,2019-10-16,1,5.5,0
28308,2019-10-25,1,3.3,15
28308,2019-10-26,1,0,0
28308,2019-10-28,1,0,0.1
28308,2019-10-29,2,5.5,0
28308,2019-10-30,2,2.2,4.28
28308,2019-11-03,3,7.7,5.13
28308,2019-11-05,2,3.3,0
28308,2019-11-07,1,0.55,0
28308,2019-11-09,1,3.3,6.16
28308,2019-11-11,1,5.5,3.78
28308,2019-11-12,1,6.6,0
28308,2019-11-13,6,9.35,0.64
28308,2019-11-15,5,13.2,11.83
28308,2019-11-17,1,0,0
28308,2019-11-18,3,4.4,0
28308,2019-11-19,3,1.37,0
28308,2019-11-20,1,3.3,0
28308,2019-11-21,1,3.3,11.52
28308,2019-11-26,4,7.7,15.99
28308,2019-11-27,2,1.65,8.75
28308,2019-11-28,1,0.55,0
28308,2019-11-29,1,0.55,0.14
28308,2019-12-01,2,1.1,0
28308,2019-12-02,1,0.55,0.85
28308,2019-12-03,3,7.15,0
28308,2019-12-04,1,0.55,0
28308,2019-12-05,1,0.55,0.14
28308,2019-12-06,4,3.1,5
28308,2019-12-07,2,3.85,0
28308,2019-12-08,2,1.65,5
28308,2019-12-09,1,1.1,2.35
28308,2019-12-10,1,5.5,0
28308,2019-12-11,1,0.55,0
28308,2019-12-12,2,1.1,12.99
28308,2019-12-13,1,0.55,9.44
28308,2019-12-14,1,1,0
28308,2019-12-15,2,1.1,0
28308,2019-12-16,2,1.37,30.04
28308,2019-12-17,1,0.55,3.94
28308,2019-12-18,1,0.5,0.92
28308,2019-12-25,4,4.85,1.31
28308,2019-12-26,2,3.85,24.12
28308,2019-12-27,2,2.1,2
28308,2019-12-29,2,1.09,0
28308,2019-12-30,3,7.15,2.84
28308,2019-12-31,3,1.65,0.14
28308,2020-01-01,1,6.6,0
28308,2020-01-02,3,14.85,2.14
28308,2020-01-03,1,3.3,0
28308,2020-01-04,4,7.7,11.28
28308,2020-01-05,2,2.2,0
28308,2020-01-06,3,2.19,0
28308,2020-01-07,1,1.1,4.94
28308,2020-01-09,7,6.6,0.55
28308,2020-01-10,1,1.1,15.5
28308,2020-01-12,2,3.3,0
28308,2020-01-14,3,4.4,0
28308,2020-01-15,2,3.3,2.73
28308,2020-01-16,4,4.67,0
28308,2020-01-17,2,3.85,1.65
28308,2020-01-19,2,0.55,2.21
28308,2020-01-20,1,3.3,3.74
28308,2020-01-21,1,0.55,0
28308,2020-01-22,3,3.3,0
28308,2020-01-23,1,0.55,3.8
28308,2020-01-24,4,5.77,0
28308,2020-01-26,1,1.1,0
28308,2020-01-28,2,2.2,0
28308,2020-01-29,5,4.4,0.28
28308,2020-01-30,1,0.55,0
28308,2020-01-31,2,1.37,0
28308,2020-02-12,5,12.1,0.14
28308,2020-02-13,1,0.55,0
28308,2020-02-14,3,2.75,0
28308,2020-02-16,4,2.47,0.41
28308,2020-02-18,4,2.47,0.1
28308,2020-02-20,2,1.1,1.74
28308,2020-02-22,1,0.55,0
28308,2020-02-23,5,2.65,1.77
28308,2020-02-25,1,0.54,0
28308,2020-02-26,3,1.37,1.85
28308,2020-02-27,1,0.55,0
28308,2020-02-29,1,0.55,1.62
28308,2020-03-01,2,0.82,0
28308,2020-03-03,2,5.5,4.75
28308,2020-03-07,3,5.3,0
28308,2020-03-08,2,4.95,0
28308,2020-03-09,1,0,0.22
28308,2020-03-10,2,3.85,0
28308,2020-03-11,1,0.55,1.7
28308,2020-03-12,1,1.1,0
28308,2020-03-13,4,5.12,7.83
28308,2020-03-14,2,3.85,0
28308,2020-03-15,4,2.2,0.21
28308,2020-03-17,2,0.25,0.06
28308,2020-03-18,2,1,3.06
28308,2020-03-19,2,2,0.22
28308,2020-03-20,3,3.25,0
28308,2020-03-30,2,1.25,0
28308,2020-03-31,3,5.25,0
28308,2020-04-01,3,5.25,0
28308,2020-04-03,1,2,0
28308,2020-04-04,2,1.5,0
28308,2020-04-05,1,2,0
28308,2020-04-06,2,3.25,0
28308,2020-04-09,3,3.5,0
28308,2020-04-14,2,2,0
28308,2020-04-15,1,0,0.08
28308,2020-04-17,2,4,0
28308,2020-04-20,2,2.25,4.99
28308,2020-04-22,2,8,0.67
28308,2020-04-24,1,1,0
28308,2020-04-26,3,3.5,0.11
28308,2020-04-27,4,3.5,4.77
28308,2020-04-30,1,1,0
28308,2020-05-08,3,3.25,0.79
28308,2020-05-10,4,7.25,0
28308,2020-05-14,2,1,3.65
28308,2020-05-17,1,1,1.29
28308,2020-05-18,3,1.75,1.9
28308,2020-05-23,2,3,0
28308,2020-05-24,2,3,0
28308,2020-05-25,4,3.25,0.05
28313,2015-06-01,1,0.91008,0
28332,2015-04-15,2,1.88698,0
28332,2015-04-20,3,1.20359,0.62957
28332,2015-04-21,2,0.74295,0
28332,2015-10-07,1,5.35842,0
28332,2015-10-13,2,0,0
28332,2015-10-16,1,0,0
28332,2015-10-19,5,3.9672,0
28365,2015-02-12,1,1.76819,3.81929
28365,2015-02-28,3,7.95474,8.04313
28365,2015-03-01,2,3.53544,7.95475
28365,2015-03-02,2,3.5743,3.86024
28365,2015-03-03,1,1.78731,8.0429
28365,2015-03-07,1,1.80995,0
28365,2015-03-08,7,25.33938,24.70587
28377,2015-02-12,2,6.78985,0
28377,2015-02-13,3,3.60825,17.6819
28377,2015-02-15,3,0.86397,0
28377,2015-02-17,1,1.75685,0
28377,2015-02-19,1,0.08782,0
28378,2015-03-28,12,55.01326,33.20864
28378,2015-03-29,3,13.68489,16.60432
28378,2015-03-30,1,4.59263,0
28378,2015-03-31,3,18.43317,25.16129
28378,2015-04-01,1,4.60829,0
28378,2015-04-03,1,18.48429,0
28388,2019-08-14,3,6.25525,0
28388,2019-08-15,63,14.11137,14.33559
28388,2019-08-16,46,10.32594,7.6299
28388,2019-08-18,16,3.59408,5.39124
28388,2019-08-19,26,5.8617,5.41091
28388,2019-08-20,27,6.08553,3.15543
28388,2019-08-24,7,2.2555,0.9022
28388,2019-08-25,1,0.22555,0
28388,2019-09-04,2,0.45652,0
28388,2019-09-20,1,0.22621,0
28388,2019-09-29,1,0.22853,0.68558
28388,2019-10-04,2,0.456,0
28388,2019-10-17,1,0.22627,0
28388,2020-02-19,7,2.31138,0.92454
28388,2020-03-08,1,0.22374,0.67121
28388,2020-04-08,1,0.23004,0.46009
28388,2020-04-26,1,0.23156,0
28398,2015-02-17,1,0.87843,0
28398,2015-02-22,6,10.17812,9.8798
28398,2015-02-25,5,2.20675,3.28361
28398,2015-02-26,1,1.7618,0
28400,2015-02-12,2,2,0
28404,2015-02-12,2,8.84096,0
28404,2015-02-15,6,39.67203,27.73517
28404,2015-02-22,5,35.09696,43.91506
28404,2015-02-23,2,35.16484,48
28404,2015-02-24,1,8.81057,29.56828
28404,2015-02-25,3,70.61523,123.13532
28404,2015-02-26,12,204.36926,59.93657
28404,2015-05-25,1,18.17026,33.06986
28404,2015-05-26,1,18.21162,33.14515
28404,2015-05-27,2,27.48008,83.35623
28404,2015-05-28,3,82.67499,85.43083
28404,2015-06-01,44,1933.92795,1844.89442
28404,2015-06-02,3,104.65963,0
28420,2015-02-12,1,10,0
28420,2015-02-13,2,20,0
28420,2015-02-15,2,15,9.22
28434,2015-02-15,1,4.408,0
28464,2015-02-12,2,8,0
28464,2015-02-13,3,3,0
28464,2015-02-14,1,1,0
28474,2015-05-10,1,0,0
28474,2015-07-06,1,0.09004,0.16207
28474,2018-11-10,7,17.3504,21.39885
28474,2018-11-11,7,8.67519,0
28474,2018-11-15,1,0,0
28474,2018-11-16,1,0,0
28474,2019-09-04,2,2.73918,4.89399
28474,2019-09-05,24,7.7609,5.02183
28474,2020-01-25,1,0,0
28474,2020-01-26,8,0.22578,0
28474,2020-01-27,4,0,0
28474,2020-01-28,9,1.99582,1.99582
28474,2020-01-29,4,0,0
28474,2020-01-30,8,0,0
28474,2020-01-31,5,0,0
28474,2020-02-01,14,1.99871,1.99871
28474,2020-02-02,24,5.67817,5.67816
28474,2020-02-03,8,0,0
28474,2020-02-04,9,0,0
28474,2020-02-05,6,1.98772,1.98772
28474,2020-02-06,3,0,0
28474,2020-02-07,2,0,0
28474,2020-02-09,11,0.22688,1.16163
28474,2020-02-10,6,0,2.01034
28474,2020-02-11,31,9.59788,9.87228
28474,2020-02-12,22,3.2004,1.60019
28474,2020-02-13,5,0,0
28474,2020-02-14,6,0.23021,0.23021
28474,2020-02-15,5,0,0
28474,2020-02-16,30,13.81245,13.81242
28474,2020-02-19,15,0.5085,0.5085
28474,2020-02-20,13,0,0
28474,2020-02-21,11,0,0
28474,2020-02-22,7,0,2.87153
28474,2020-02-23,35,18.61863,16.62711
28474,2020-02-29,12,0,0
28474,2020-03-01,9,0,0
28474,2020-03-02,3,0,0
28474,2020-03-04,14,0,3.94786
28474,2020-03-05,16,3.94786,0
28474,2020-03-06,11,1.97406,1.97406
28474,2020-03-07,11,0,1.9689
28474,2020-03-08,11,1.9689,0
28474,2020-03-09,9,0.97432,0.97432
28474,2020-03-10,10,0,0
28474,2020-03-11,10,0,1.93831
28474,2020-03-12,9,5.81493,3.87662
28474,2020-03-13,13,0.97965,0.97965
28474,2020-03-14,15,1.95931,3.42879
28474,2020-03-15,40,5.38809,5.87792
28474,2020-03-16,14,1.95931,1.98043
28474,2020-03-17,20,4.56002,2.57959
28474,2020-03-18,17,5.99702,5.99702
28474,2020-03-19,23,2.60688,2.60688
28474,2020-03-20,10,3.01376,3.01376
28474,2020-03-21,6,0,0
28474,2020-03-22,50,8.44779,9.13263
28474,2020-03-23,35,5.2846,4.10969
28474,2020-03-24,24,0,0
28474,2020-03-25,24,2.2,2.2
28474,2020-03-26,9,2.03654,2.03654
28474,2020-03-27,34,4.61079,4.61079
28474,2020-03-28,24,2.00617,2.00617
28474,2020-03-29,61,2.70154,2.70154
28474,2020-03-30,37,4.44576,4.44576
28474,2020-03-31,43,0.99484,2.4871
28474,2020-04-01,29,4.59234,3.6001
28474,2020-04-02,1,0.50002,0
28474,2020-04-03,39,0.50478,0.50478
28474,2020-04-04,20,2.01911,2.01911
28474,2020-04-05,58,4.54299,5.55254
28474,2020-04-06,47,5.59184,4.58229
28474,2020-04-07,19,3.05481,3.05481
28474,2020-04-08,23,0,0.50609
28474,2020-04-09,21,1.51852,1.01243
28474,2020-04-10,31,2.5243,2.5243
28474,2020-04-11,27,0,0
28474,2020-04-12,46,34.23877,19.71705
28474,2020-04-13,16,10.07226,19.63532
28474,2020-04-14,8,8.23329,1.14351
28474,2020-04-15,21,2.14525,1.00415
28474,2020-04-16,20,1.50956,1.50956
28474,2020-04-17,23,3.03684,3.03684
28474,2020-04-18,6,0,0
28474,2020-04-19,7,1.38036,0.69019
28474,2020-04-21,1,0,0
28474,2020-04-22,2,0,0
28474,2020-04-23,1,0,0
28474,2020-04-24,3,0,0
28474,2020-04-25,7,0,2.03773
28474,2020-04-26,3,2.03773,0
28474,2020-04-27,2,0,0
28474,2020-04-28,18,4.38426,6.73796
28474,2020-04-29,36,11.07258,9.39377
28474,2020-05-01,20,4.35879,8.02946
28474,2020-05-02,52,11.24109,9.86479
28474,2020-05-03,2,0,0
28474,2020-05-04,2,0,0
28474,2020-05-05,1,0,0
28474,2020-05-07,3,0,0
28474,2020-05-10,1,0,0
28474,2020-05-11,17,4.61541,6.00012
28474,2020-05-12,35,10.85041,14.38875
28474,2020-05-13,54,28.86156,23.70868
28474,2020-05-14,5,1.15384,0
28474,2020-05-15,1,0,0
28474,2020-05-17,15,7.40646,13.54467
28474,2020-05-18,15,5.32163,8.63784
28474,2020-05-20,12,6.18504,10.64263
28474,2020-05-21,79,54.61421,48.99351
28474,2020-05-24,3,0.91214,0
28474,2020-05-30,2,1.99311,0
28474,2020-05-31,4,0,3.98622
28474,2020-06-01,2,3.98622,0
28474,2020-06-03,1,1.97708,0
28474,2020-06-04,4,0,0
28474,2020-06-06,2,0,0
28474,2020-06-08,3,0.6642,1.10701
28474,2020-06-09,49,22.75679,29.50402
28474,2020-06-10,20,8.4038,3.31688
28474,2020-06-11,35,12.60108,7.98578
28474,2020-06-12,2,0.88011,0
28474,2020-06-14,1,0,0
28474,2020-06-15,8,3.7703,5.56703
28474,2020-06-16,15,4.44498,1.55574
28474,2020-06-17,22,8.49898,8.49005
28474,2020-06-18,25,33.274,221.10833
28474,2020-06-19,1,191.14526,0
28474,2020-06-20,2,0.97971,0
28474,2020-06-21,7,4.89855,3.91884
28474,2020-06-22,5,0.98427,0
28474,2020-06-23,11,1.65094,0.4474
28474,2020-06-24,5,0,0
28474,2020-06-25,3,0,0
28474,2020-06-30,1,0,0
28474,2020-07-07,1,0,0
28474,2020-07-08,1,0,0
28495,2015-02-12,7,25.5,44.65
28495,2015-02-13,27,109.5,109.15
28495,2015-02-14,6,16,1.86
28495,2015-03-01,1,3,0
28516,2015-02-20,1,43.87119,60.19128
28516,2015-02-22,5,60.34045,0
28516,2015-02-24,1,44.05286,0
28516,2015-02-25,2,8.8269,0
28516,2015-06-12,1,88.70753,0
28516,2015-06-19,1,8.79198,0
28516,2015-10-04,1,44.77077,0
28516,2015-10-05,3,6.24554,0
28516,2015-10-06,1,0.89119,1.64869
28516,2015-10-09,1,0.88763,0
28516,2016-01-21,1,0.10071,0
28516,2016-05-22,4,50.05486,0
28516,2016-06-08,1,9.6854,13.20736
28570,2018-12-05,3,3.87708,1.53321
28570,2019-09-19,2,1.81244,0
28642,2015-02-17,1,8.78426,0
28670,2019-06-20,1,0.98134,3.3098
28670,2019-06-21,1,0.98134,3.90752
28670,2019-06-22,1,0.97477,1.54192
28670,2019-06-24,1,0.9676,1.53056
28670,2019-06-30,1,0.96779,0
28670,2019-08-25,2,1.8044,0
28670,2019-08-27,1,0.89935,3.57041
28670,2019-08-30,1,0.90339,0
28670,2019-08-31,1,0.90339,2.14103
28670,2019-09-01,2,1.80678,0
28670,2019-09-08,1,0.90588,0
28670,2019-09-17,1,0.90608,0
28670,2019-10-06,1,0.10032,0
28670,2019-10-09,1,0.91165,3.61924
28670,2019-10-20,1,0.90056,1.42289
28670,2020-01-12,1,0.90015,0
28670,2020-01-25,1,0.9031,0
28670,2020-03-25,1,0.9257,3.67504
28670,2020-03-26,1,1.84651,0
28670,2020-03-29,2,3.64758,7.5049
28670,2020-03-31,1,0.89813,0
28670,2020-04-02,1,0.90913,3.60924
28670,2020-04-03,1,1.82431,3.00099
28670,2020-04-06,1,1.83555,0
28670,2020-04-07,1,1.85143,4.57303
28670,2020-04-10,2,3.68156,4.54674
28670,2020-04-11,2,2.06533,4.53456
28670,2020-04-12,2,3.6717,4.53456
28670,2020-04-13,1,0,0
28670,2020-04-14,2,3.65924,6.91598
28677,2015-02-13,1,1,0
28685,2015-02-26,1,0.2,0
28685,2015-04-25,1,0,0
28685,2015-05-04,1,0,0
28690,2017-11-07,66,997,786
28690,2017-11-08,3,3,8
28690,2017-11-10,143,1815,2154
28690,2017-11-11,103,1710,1170
28690,2017-11-12,83,866,796
28690,2017-11-13,91,962,832
28690,2017-11-14,48,347,232
28690,2017-11-15,52,425,400
28690,2017-11-18,37,420,320
28690,2017-11-19,38,89,74
28690,2017-11-20,15,65,30
28690,2017-11-22,17,67,38
28690,2017-11-23,52,266,210
28690,2017-11-24,38,378,258
28690,2017-11-25,38,255,400
28690,2017-11-26,60,715,560
28690,2017-11-28,38,221,136
28690,2017-11-29,45,421,296
28690,2017-11-30,42,228,208
28690,2017-12-01,71,534,414
28690,2017-12-02,16,64,34
28690,2017-12-08,49,450,322
28690,2017-12-10,77,527,326
28690,2017-12-15,67,539,464
28690,2017-12-16,39,435,320
28690,2017-12-17,42,440,380
28690,2017-12-18,9,35,20
28690,2017-12-19,52,394,422
28690,2017-12-20,58,603,500
28690,2017-12-21,38,258,200
28690,2017-12-22,42,286,176
28690,2017-12-23,40,472,289.5
28690,2017-12-24,5,7,4
28690,2017-12-25,11,79,4
28690,2017-12-28,84,912,912
28690,2017-12-29,35,395,170
28690,2017-12-31,73,552,712
28690,2018-01-01,102,1092,1102
28690,2018-01-02,65,773,684
28690,2018-01-03,83,819,680
28690,2018-01-05,23,77,62
28690,2018-01-06,59,313,156
28690,2018-01-07,40,176,164
28690,2018-01-08,99,574,484
28690,2018-01-09,27,104,84
28690,2018-01-12,54,293,272
28690,2018-01-13,56,369,104
28690,2018-01-15,63,556,590
28690,2018-01-16,82,951,916
28690,2018-01-17,36,219,204
28690,2018-01-20,32,107,184
28690,2018-01-21,53,374,248
28690,2018-01-22,21,180,130
28690,2018-01-25,25,66,32
28690,2018-01-26,39,220,308
28690,2018-01-27,43,322,334
28690,2018-01-28,56,336,228
28690,2018-01-29,2,6,0
28690,2018-01-31,21,221,110
28690,2018-02-02,4,50,0
28690,2018-02-03,3,30,60
28690,2018-02-04,69,704,820
28690,2018-02-05,74,490,435
28690,2018-02-06,55,678,806
28690,2018-02-07,67,555,338
28690,2018-02-08,59,659,740
28690,2018-02-09,37,538,696
28690,2018-02-10,67,1130,740
28690,2018-02-13,43,710,760
28690,2018-02-14,8,400,200
28692,2015-10-11,1,0,0
28708,2015-02-13,2,4,5.5
28708,2015-02-14,3,1,0
28708,2015-02-16,1,5,0
28708,2015-02-21,1,1,0
28708,2019-07-23,2,0.77,0
28708,2019-07-24,2,5.5,9.36
28708,2019-07-25,3,24,0
28708,2019-07-26,3,23.3,0
28708,2019-07-29,2,9.6,5.6
28708,2019-07-30,1,3,0
28708,2019-07-31,1,3.3,6.9
28708,2019-08-03,1,6.6,0
28708,2019-09-07,1,0.55,0
28708,2019-09-08,1,0.5,0
28708,2019-09-12,2,3.85,0
28708,2019-09-14,1,3.3,0
28708,2019-09-16,1,3.3,6.69
28708,2019-09-21,2,1.65,7.11
28708,2019-09-22,2,3.85,0
28708,2019-09-24,1,3.3,0
28708,2019-09-26,3,25.3,14.15
28708,2019-09-28,3,6.6,6.18
28708,2019-09-29,1,3.3,0
28708,2019-09-30,2,6.6,0
28708,2019-10-02,1,3.3,1.64
28708,2019-10-03,1,3.3,0
28708,2019-10-05,2,14.3,0
28708,2019-10-06,2,14.3,0
28708,2019-10-09,5,1.1,2.21
28708,2019-12-01,1,0.5,0
28708,2019-12-02,2,0,0
28708,2019-12-03,3,0.55,1.03
28708,2019-12-04,2,0.55,0.11
28708,2019-12-05,3,0,0
28708,2019-12-06,4,0.82,0
28708,2019-12-07,3,0.55,0
28708,2019-12-08,4,4.4,0.89
28708,2019-12-09,1,0,0
28708,2019-12-10,1,0,0.16
28708,2019-12-11,1,0,0.1
28708,2019-12-12,3,0.27,0
28708,2019-12-13,2,0,0
28708,2019-12-14,4,0.82,0
28708,2019-12-15,2,0.55,0
28708,2019-12-16,2,0,0.11
28708,2019-12-17,2,0,0
28708,2019-12-18,2,0,0
28708,2019-12-19,1,0,0.25
28708,2019-12-20,1,0,0
28708,2019-12-21,1,0,0
28708,2019-12-23,1,0,0
28708,2019-12-24,1,0,0
28708,2019-12-25,4,5.77,0.06
28708,2019-12-26,2,0,0
28708,2019-12-27,2,0,0.07
28708,2019-12-28,1,0,0
28708,2019-12-29,2,1.1,0
28708,2019-12-30,1,0,0
28708,2020-01-01,1,0.5,0.92
28708,2020-01-02,1,0,0
28708,2020-01-03,3,0,0
28708,2020-01-04,2,0.55,0.22
28708,2020-01-05,1,0,0
28708,2020-01-07,2,0,0
28708,2020-01-08,2,0,0
28708,2020-01-09,2,0,0
28708,2020-01-10,1,0,0
28708,2020-01-13,2,0,0.17
28708,2020-01-14,2,0,0
28708,2020-01-15,3,0.55,0
28708,2020-01-16,2,0,0
28708,2020-01-17,2,0,0
28708,2020-01-20,2,0,0
28708,2020-01-21,2,0,0
28708,2020-01-22,2,0,0
28708,2020-01-23,2,0,0.1
28708,2020-01-24,1,0,0
28708,2020-01-27,2,0,0
28708,2020-01-28,2,0,0
28708,2020-01-29,2,0,0
28708,2020-01-30,1,0,0
28708,2020-01-31,2,0,0
28708,2020-02-01,2,0,0
28708,2020-02-03,2,0,0.05
28708,2020-02-04,2,0,0
28708,2020-02-05,1,0,0
28708,2020-02-06,2,0,0
28708,2020-02-07,2,0,0.14
28708,2020-02-10,1,0,0
28708,2020-02-11,2,0,0.1
28708,2020-02-12,2,0,0.11
28708,2020-02-13,1,0,0
28708,2020-02-14,2,0,0.12
28708,2020-02-17,1,0,0
28708,2020-02-18,1,0,0
28708,2020-02-19,1,0,0
28708,2020-02-20,1,0,0.09
28708,2020-02-22,3,0.5,0
28708,2020-02-23,1,0.55,0
28708,2020-02-24,2,0,0
28708,2020-02-25,2,0,0
28708,2020-02-26,2,0,0
28708,2020-02-27,1,0,0
28708,2020-02-28,1,0,0
28708,2020-03-02,1,0,0
28708,2020-03-03,1,0,0
28708,2020-03-04,1,0,0
28708,2020-03-05,2,0,0.09
28708,2020-03-06,2,0,0.11
28708,2020-03-07,1,0,0
28708,2020-03-09,2,0,0
28708,2020-03-10,1,0,0.17
28708,2020-04-09,1,1,0
28708,2020-04-11,1,0.5,0
28708,2020-06-22,4,0,0
28708,2020-06-23,2,0,0
28708,2020-06-25,2,0,0
28708,2020-06-26,1,0,0
28708,2020-06-27,2,0,0
