"UserID","Date","Windows","StakesC","WinningsC"
59561,2016-06-04,2,2.3,3.03
59578,2016-01-18,1,19.34,9.34
59578,2016-01-19,1,5.24,6.87
59578,2016-01-20,2,71.65,60.02
59602,2015-04-22,5,17.64,5.03
59620,2015-02-27,3,6.04,6.72
59620,2015-02-28,2,3.58,4.31
59620,2015-03-22,1,3.27,3.97
59620,2015-04-05,1,2,2.28
59627,2015-04-02,5,16.28,16.67
59627,2015-04-03,1,4.86,5.1
59627,2015-04-29,1,0.27,0
59628,2015-03-01,1,95.06,113.46
59628,2015-03-02,2,336.84,190.52
59628,2015-11-01,1,228.33,265.8
59628,2015-11-03,1,238.22,187.25
59628,2015-11-15,1,50.6,13.35
59628,2015-11-16,2,815.64,601.46
59628,2015-11-22,2,209.13,133.95
59628,2015-11-23,1,126.79,131.14
59628,2015-12-05,1,50.1,7.49
59628,2015-12-06,3,171.75,132.28
59628,2016-08-08,1,143.87,53.64
59628,2016-09-01,2,83.69,118.89
59628,2016-10-14,1,98.6,7.89
59640,2015-04-06,3,25.38,22.66
59640,2015-04-07,1,19.05,26.7
59640,2015-04-08,5,101.79,83.42
59640,2015-04-09,2,11.73,12.37
59640,2015-04-10,6,45.65,34.19
59640,2015-04-12,1,6.45,2.72
59640,2015-04-13,4,14.64,15.25
59640,2015-04-14,2,4.86,7.45
59640,2015-04-15,7,34.17,31.33
59640,2015-04-16,2,20.81,13.29
59640,2015-04-17,2,27.63,23.9
59640,2015-04-18,1,8.63,10.77
59640,2015-04-19,2,8.24,9.87
59640,2015-04-20,1,11.87,12.04
59640,2015-04-21,5,3.39,4.29
59640,2015-04-22,4,13.53,15.9
59640,2015-04-23,1,10.29,10.68
59640,2015-04-24,4,15.83,12.63
59640,2015-04-26,2,12.82,18.73
59640,2015-04-27,7,32.08,26.71
59640,2015-04-29,1,24.49,30.02
59640,2015-05-01,1,7.55,8.72
59640,2015-05-02,4,13.11,13.97
59640,2015-05-03,1,2.87,3.78
59640,2015-05-04,2,11.85,11.86
59640,2015-05-05,1,6.23,9.18
59640,2015-05-11,2,11.21,12.96
59640,2015-05-12,1,3,5.02
59640,2015-05-13,5,7.93,0.77
59640,2015-05-14,1,5.03,3.26
59640,2015-05-15,2,8,2.72
59640,2015-05-16,2,1.99,2.86
59640,2015-05-17,2,9.06,7.6
59640,2015-05-19,1,7.97,6.21
59640,2015-05-20,2,7.24,5.83
59640,2015-05-22,3,2.52,4.3
59640,2015-05-23,4,8.65,6.93
59640,2015-05-24,4,6.83,6.78
59640,2015-05-25,4,7.85,5.55
59640,2015-05-26,1,2.09,3.31
59640,2015-05-27,2,1.74,1.2
59640,2015-05-28,2,4.79,6.14
59640,2015-05-29,2,4.05,5.41
59640,2015-05-30,2,5.66,5.71
59640,2015-05-31,3,5.38,3.44
59640,2015-06-01,2,5.43,7.11
59640,2015-06-02,1,4.03,4.86
59640,2015-06-03,2,13.63,15.13
59640,2015-06-04,2,10.12,11.67
59640,2015-06-05,2,13.42,11.48
59640,2015-06-07,2,17.18,16.9
59640,2015-06-08,6,7.34,11.86
59640,2015-06-09,1,2.77,4.86
59640,2015-06-10,1,5.95,4.18
59640,2015-06-11,2,7.97,5.31
59640,2015-06-12,1,14.33,15.12
59640,2015-06-14,2,8.53,9.43
59640,2015-06-15,3,10.13,10.1
59640,2015-06-16,4,16.29,15.43
59640,2015-06-17,2,3.41,5.31
59640,2015-06-18,3,20.75,11.87
59640,2015-06-22,1,4.5,5.55
59640,2015-06-23,4,9.53,6.94
59640,2015-06-25,2,3.25,4.81
59640,2015-06-26,1,6.15,7.15
59640,2015-06-28,1,5.11,3.32
59640,2015-06-29,4,12.13,12.42
59640,2015-06-30,2,16.79,11.38
59640,2015-07-01,3,30.85,26.48
59640,2015-07-02,4,35.21,31.92
59640,2015-07-04,2,11.35,8.14
59640,2015-07-05,4,7.76,6.38
59640,2015-07-06,2,5.02,6.52
59640,2015-07-07,1,4.45,4.56
59640,2015-07-08,1,4.82,5.71
59640,2015-07-10,3,4.95,2.78
59640,2015-07-11,1,3.17,3.66
59640,2015-07-12,2,6.44,11.43
59640,2015-07-13,2,6.53,8.84
59640,2015-07-14,2,4.25,2.79
59640,2015-07-15,3,10.62,6.97
59640,2015-07-16,2,9.03,6.85
59640,2015-07-17,2,5.27,1.15
59640,2015-07-21,1,2.11,1.37
59640,2015-07-22,1,12.57,13.26
59640,2015-07-25,3,8.21,7.38
59640,2015-07-26,2,7.71,3.7
59640,2015-07-27,1,3.64,2.91
59640,2015-07-28,2,6.02,5.21
59640,2015-07-29,2,4.53,1.27
59640,2015-07-30,1,1.54,2.3
59640,2015-08-02,1,2.51,3.31
59640,2015-08-03,3,7.47,8.18
59640,2015-08-04,3,3.05,1.68
59640,2015-08-05,1,3.74,4.65
59640,2015-08-07,1,2.63,3.91
59640,2015-08-08,1,3.91,4.78
59640,2015-08-09,5,17.02,24.11
59640,2015-08-10,3,11.06,11.15
59640,2015-08-11,3,7.51,6.93
59640,2015-08-12,4,9.86,7.67
59640,2015-08-13,2,2.41,0.97
59640,2015-08-14,1,9.08,10.36
59640,2015-08-16,5,6.39,6.23
59640,2015-08-17,2,4.67,4.85
59640,2015-08-18,2,2.81,1.37
59640,2015-08-19,4,7.48,8.62
59640,2015-08-20,4,10.2,8.57
59640,2015-08-24,2,5.9,4.5
59640,2015-08-26,1,3.1,2.92
59640,2015-09-01,2,7.78,5.64
59640,2015-09-02,2,6.37,4.95
59640,2015-09-06,3,11.82,15.47
59640,2015-09-07,1,3.5,4.69
59640,2015-09-09,3,3.65,0.79
59640,2015-09-13,2,3.66,4.47
59640,2015-09-15,2,1.72,0.3
59640,2015-09-17,1,0.85,0.14
59640,2015-09-20,1,0.95,1.1
59640,2015-09-24,3,4.29,1.42
59640,2015-09-25,2,6.34,5.24
59640,2015-10-01,2,5.51,4.85
59640,2015-10-03,1,1.1,1.24
59640,2015-10-04,2,8.83,9.33
59640,2015-10-05,2,4.59,5.7
59640,2015-10-06,1,1.26,2.32
59640,2015-10-07,1,3.78,4.48
59640,2015-10-08,4,20.57,21.15
59640,2015-10-09,1,7.65,8.74
59640,2015-10-10,1,4.38,3.67
59640,2015-10-11,5,17.78,13.38
59640,2015-10-12,3,10.17,9.98
59640,2015-10-13,3,19.28,18.95
59640,2015-10-14,3,23.09,20.45
59640,2015-10-15,1,6.12,7.56
59640,2015-10-16,1,5.36,7.51
59640,2015-10-17,5,32.14,33.9
59640,2015-10-23,1,20.59,21.94
59640,2015-10-24,2,10.62,9.54
59640,2015-10-25,3,29.58,26.07
59640,2015-10-26,2,12,5.54
59640,2015-11-25,2,15.68,15.65
59640,2015-12-05,1,0.75,0
59640,2015-12-14,2,14.88,16.12
59640,2015-12-16,1,3.26,4.73
59640,2016-01-02,1,7.53,8.55
59640,2016-01-05,4,18.21,15.54
59640,2016-05-11,1,6.8,7.31
59640,2016-05-12,1,10.17,8.76
59640,2016-05-13,3,4.69,2.15
59640,2016-05-14,2,3.11,1.71
59640,2016-05-15,1,1.91,1.21
59640,2016-05-30,1,3.53,4.89
59640,2016-06-04,1,3.07,3.08
59640,2016-06-05,1,6.01,7.99
59640,2016-06-07,1,3.73,2.32
59640,2016-06-09,1,3.05,3.91
59640,2016-08-27,1,6.73,5.31
59640,2016-08-31,1,1.97,2.45
59640,2016-09-02,1,10.28,11.13
59640,2016-09-03,1,3.44,2.01
59640,2016-09-04,1,5.55,6.38
59640,2016-09-05,1,2.16,3.71
59640,2016-09-06,1,6.43,5.63
59640,2016-09-14,1,1.53,2.57
59640,2016-12-21,1,21.71,22.24
59640,2017-12-19,1,2.89,1.88
59643,2015-02-28,3,488.73,563.79
59643,2015-03-02,5,1542.07,1507.19
59643,2015-03-03,1,142.72,94.6
59726,2016-04-29,1,0.37,0.21
59731,2016-03-25,2,70.79,64.57
59755,2015-04-14,2,53.04,16.3
59755,2015-04-18,1,0,0
59755,2015-04-22,2,104.08,118.04
59755,2015-04-24,1,11.78,9.49
59755,2015-04-25,1,91.37,105.02
59755,2015-04-26,1,51.17,22.15
59755,2015-04-27,2,68.47,43.47
59778,2015-03-18,1,0,0
59782,2015-03-02,5,13.07,11.17
59782,2015-03-03,3,9.26,6.9
59782,2015-03-12,2,8.3,8.31
59804,2015-02-24,1,3.43,4.11
59804,2015-02-25,5,35.19,34.48
59804,2015-02-26,4,12.55,10.69
59804,2015-02-27,4,28,32.23
59804,2015-02-28,2,44.65,44.71
59804,2015-03-01,6,55.46,46.33
59804,2015-03-02,11,89.88,89.34
59804,2015-03-03,5,60.01,50.56
59804,2015-03-04,5,58.92,62.51
59804,2015-03-05,6,36.16,25.6
59804,2015-03-07,4,22.93,26.26
59804,2015-03-08,6,46.68,47.85
59804,2015-03-09,5,28.42,33.75
59804,2015-03-10,8,64.15,63.73
59804,2015-03-11,5,61.44,65.18
59804,2015-03-12,6,37.14,33.01
59804,2015-03-13,11,96.89,105.46
59804,2015-03-14,6,42.31,39.13
59804,2015-03-15,7,65.09,70.06
59804,2015-03-16,9,58.04,51.73
59804,2015-03-17,7,79.47,77.01
59804,2015-03-18,7,37.5,38.63
59804,2015-03-19,4,44.28,41.25
59804,2015-03-20,5,68.05,63.15
59804,2015-03-21,5,81.71,67.89
59804,2015-03-24,2,15.84,23.52
59804,2015-03-25,8,75.18,64.53
59804,2015-03-26,6,50.65,59.74
59804,2015-03-27,5,50.42,49.41
59804,2015-03-28,6,41.07,36.92
59804,2015-03-29,6,62.94,52.63
59804,2015-04-26,4,17.55,11.97
59804,2015-04-27,1,16.48,12.77
59804,2015-04-28,5,36.2,40.05
59804,2015-04-29,3,50.64,56.94
59804,2015-04-30,1,4,4.91
59804,2015-05-01,5,36.12,31.38
59804,2015-05-02,5,52.83,56.31
59804,2015-05-03,8,75.16,81.36
59804,2015-05-04,4,26.34,31.86
59804,2015-05-05,10,57.89,49.27
59804,2015-05-06,11,55.73,49.81
59804,2015-05-07,7,40.13,29.18
59804,2015-05-08,3,8.2,6.52
59804,2015-05-09,6,44.31,37.18
59804,2015-05-27,1,3.98,2.74
59804,2015-05-28,7,39.26,39.93
59804,2015-05-29,5,47.59,38.12
59804,2015-05-30,2,17.8,14.13
59804,2015-05-31,7,63.02,60.7
59804,2015-06-01,5,30.48,26.65
59804,2015-06-04,2,12.77,14.38
59804,2015-06-05,4,46.21,50.92
59804,2015-06-06,5,38.95,35.18
59804,2015-06-07,7,79.05,68.45
59804,2015-06-08,4,30.39,35.03
59804,2015-06-09,6,31.76,37.24
59804,2015-06-10,7,68.16,70.01
59804,2015-06-11,7,46.48,43
59804,2015-06-12,5,34.59,24.15
59804,2015-06-17,1,6.41,8.98
59804,2015-06-18,4,25.3,26.86
59804,2015-06-19,7,47.6,46.47
59804,2015-06-20,4,59.42,46.43
59804,2015-06-26,3,11.28,15.29
59804,2015-06-27,8,49.39,47.66
59804,2015-06-28,8,143.34,141.29
59804,2015-06-29,6,16.36,15
59804,2015-06-30,6,27.38,20.28
59804,2015-07-01,5,53.78,43.53
59804,2015-07-02,5,71.88,75.89
59804,2015-07-03,7,89.07,91.03
59804,2015-07-04,10,94.01,101.1
59804,2015-07-05,9,116.51,115.53
59804,2015-07-06,5,131.76,125.11
59804,2015-07-07,9,97.15,88.76
59804,2015-07-08,12,167.31,149.9
59804,2015-07-09,6,108.08,110.03
59804,2015-07-10,7,137.86,144.72
59804,2015-07-11,3,62.23,48.2
59804,2015-07-12,5,39.82,30.26
59804,2015-07-13,6,106.7,110.5
59804,2015-07-14,4,29.95,22.95
59804,2015-07-16,3,29.69,33.08
59804,2015-07-17,4,17.84,14.65
59804,2015-07-18,3,14.59,12.78
59805,2015-05-07,1,6.6,4.82
59805,2015-05-09,2,10.72,7.64
59850,2015-03-02,1,40.03,15.91
59850,2017-01-10,2,17.8,13.38
59850,2017-01-11,3,2.28,0
59877,2015-02-24,3,54.04,45.85
59877,2015-02-25,8,106.09,68.07
59887,2018-12-07,1,46.9,47.24
59887,2018-12-08,1,0.43,0.06
59960,2019-04-14,1,15.63,18.53
59973,2015-02-28,1,2.86,1.26
59973,2015-03-01,1,0.28,0.18
59973,2015-03-02,1,1.35,1.11
59973,2015-03-05,1,1.42,1.56
59973,2015-03-09,1,0,0
59973,2015-03-19,2,2.32,2.77
59987,2015-02-24,1,1.13,1.06
60007,2016-02-10,2,9.78,4.78
60007,2016-02-11,5,93.07,88.63
60007,2016-02-15,3,16.39,11.4
60012,2015-03-24,4,101.84,82.39
60063,2015-03-02,7,41.21,35.22
60063,2015-03-03,6,35.1,25.1
60063,2015-03-04,7,29.48,26.16
60063,2015-03-05,11,23.25,25.32
60063,2015-03-06,1,0,0
60063,2015-03-09,1,3.16,5.42
60063,2015-03-10,4,15.45,8.47
60063,2015-03-11,2,3.89,5.87
60063,2015-03-12,6,57.52,39.75
60063,2015-03-13,10,176.52,218.21
60063,2015-03-18,4,171.47,122.29
60063,2015-03-23,7,262.65,288.27
60063,2015-03-24,20,546.33,416.39
60063,2016-12-19,2,3.58,1.94
60063,2016-12-20,2,55.81,45.86
60063,2016-12-21,2,133.6,83.6
60063,2016-12-22,3,7.34,5.73
60063,2016-12-28,3,6.84,10.48
60063,2016-12-29,2,3.15,3.25
60063,2017-01-17,1,8.33,6.63
60081,2015-12-17,1,0.55,0.48
60081,2015-12-18,3,7.87,7.14
60081,2015-12-20,5,17.7,2.83
60121,2016-07-11,2,17.43,10.21
60128,2015-02-24,2,9.03,8.57
60128,2015-02-25,2,2.79,4.58
60133,2015-09-17,1,45.57,42.02
60133,2015-09-19,7,81.1,71.78
60137,2015-02-26,5,16.36,10.9
60165,2015-02-26,6,93.11,63.1
60165,2015-02-27,2,88.03,74.99
60165,2015-02-28,1,71.24,64.61
60165,2015-03-01,1,15.02,1.76
60165,2015-03-02,3,98.83,50.31
60165,2015-03-05,1,43.65,33.2
60165,2015-03-10,7,217.54,160.71
60165,2015-03-15,13,349.57,321.77
60165,2015-03-28,4,28.22,24.75
60165,2015-03-31,9,347.3,317.06
60165,2015-04-03,12,626.58,715.39
60165,2015-04-06,3,36.43,6.79
60165,2016-06-28,4,91.82,87.45
60165,2016-06-30,1,46.84,40.46
60165,2016-07-05,2,16.44,16.01
60165,2016-07-06,1,19.07,8.83
60165,2017-07-14,2,40.89,34.32
60165,2020-03-02,2,6.71,7.73
60174,2015-02-27,4,133.91,93.01
60174,2015-02-28,1,7.07,0
60174,2015-03-05,3,43.89,10.66
60174,2015-03-08,3,49.4,34.92
60174,2015-03-09,2,9.28,0.98
60174,2015-03-10,1,4.61,0
60174,2015-03-15,1,40.83,38.05
60174,2015-03-26,3,667.79,619.37
60174,2015-04-27,2,24.13,5.73
60182,2015-11-10,1,8.72,10.64
60182,2015-11-15,1,17.68,15.82
60182,2018-07-01,1,4.51,2.78
60182,2018-07-02,1,2.68,0.97
60218,2015-02-28,1,10.56,8.56
60234,2016-02-14,3,127.77,124.05
60234,2016-02-15,4,39.66,23.36
60234,2016-02-18,3,101.81,91.8
60234,2016-05-02,1,20.62,12.65
60234,2016-05-03,18,1005.87,852.9
60234,2016-05-04,4,322.45,292.85
60234,2016-05-05,1,75.23,64.36
60234,2016-05-07,1,80.12,64.49
60234,2016-05-10,2,39.6,18.99
60234,2016-05-11,2,50.61,41.94
60234,2016-05-12,1,57.84,49.5
60234,2016-05-13,2,7.76,7.04
60234,2016-05-15,2,37.94,23.03
60234,2016-05-24,1,115.22,105.22
60234,2016-07-11,1,199.14,191.85
60234,2016-07-13,2,3,2.27
60234,2016-07-15,6,61.2,31.27
60234,2016-07-19,1,55.31,43.58
60234,2016-07-21,3,42.03,38.23
60234,2016-07-25,1,106.23,98.56
60234,2016-07-29,2,40.06,28.61
60234,2016-07-30,1,23.26,13.26
60234,2016-07-31,1,11.7,0.32
60234,2016-08-01,1,13,3.93
60234,2016-08-09,6,295.29,284.26
60234,2016-08-18,1,23.59,11.9
60234,2016-08-19,2,202.63,173.63
60234,2016-08-21,3,306.41,195.69
60234,2016-08-24,1,14.12,1.47
60234,2017-02-10,1,10.62,11.87
60234,2017-02-11,2,37.8,18.52
60234,2017-02-19,1,8.72,3.7
60234,2017-02-25,8,1114.15,1104.99
60234,2017-02-28,8,629.97,404.17
60234,2017-03-01,1,13.43,0
60234,2017-03-02,2,241.08,171.08
60234,2017-03-03,8,7332.62,6932.62
60234,2017-03-06,1,201.56,162.61
60234,2017-04-02,3,122.11,90.55
60234,2017-05-25,1,0,0
60234,2017-09-01,2,115.8,122.41
60234,2017-09-02,11,1392.11,1480.7
60234,2017-09-04,3,1832.21,1754.3
60234,2017-09-10,4,91.31,58.89
60234,2017-10-01,2,16.02,16.22
60234,2017-10-14,6,186.5,157.56
60234,2017-10-15,2,27.64,20.03
60234,2017-10-21,6,195.12,186.3
60234,2017-10-22,2,148.55,121.44
60234,2017-10-23,8,213.28,170.26
60234,2017-11-15,1,20.32,1.8
60234,2017-11-28,1,61.78,50.09
60234,2017-12-02,2,254.78,222.91
60234,2017-12-07,1,16.53,0
60234,2017-12-13,2,340.97,289.98
60234,2017-12-19,1,30.11,12.74
60234,2017-12-20,2,15.64,3.22
60234,2017-12-23,2,81.57,64.22
60234,2018-03-01,1,11.45,9.17
60234,2018-03-09,8,250.53,191.73
60234,2018-03-30,1,13.8,10.03
60247,2015-02-26,4,6.23,5.04
60247,2015-03-12,2,7.66,7.54
60247,2015-03-13,2,5.05,2.52
60291,2016-08-18,3,13.5,6.14
60291,2016-08-19,3,5.2,5.76
60291,2016-08-20,2,4.59,5.42
60291,2016-08-21,2,25.86,27.45
60299,2019-06-12,2,13.06,6.89
60316,2015-03-04,1,0.14,0.13
60343,2015-02-27,4,324.5,285.02
60343,2015-03-02,2,15.41,1.1
60343,2015-03-03,3,26.81,0
60343,2015-03-04,1,30.89,11.71
60343,2015-03-25,2,41.4,26.3
60396,2015-02-24,1,1.68,0.26
60507,2016-02-23,3,6.36,7.07
60507,2016-02-24,2,2.08,1.68
60507,2016-02-25,8,11.36,11.58
60507,2016-02-27,1,1.2,0.47
60507,2017-01-19,2,1.58,1.14
60507,2017-01-31,4,32.64,28.39
60507,2017-02-01,2,47.57,41.67
60512,2015-03-02,2,8.48,2.2
60512,2015-03-23,1,18.01,8.69
60512,2015-03-26,1,190.58,158.49
60512,2015-03-31,1,74.31,19.2
60512,2015-04-02,1,144.4,97.99
60512,2015-09-03,1,25.46,18.8
60556,2015-03-03,1,0.02,0
60556,2015-09-26,1,69.79,65.97
60586,2015-02-25,5,13.89,9.65
60586,2015-02-26,5,5.61,5.27
60586,2015-02-27,7,39.49,32.57
60586,2015-02-28,8,26.16,21.26
60586,2015-03-01,8,114.06,117.47
60586,2015-03-02,12,192.86,186.92
60586,2015-03-03,15,106.32,89.13
60586,2015-03-04,1,5.99,2.21
60586,2015-03-08,8,24.59,18.23
60586,2015-03-09,5,27.69,23.19
60586,2015-03-10,17,147.9,137.19
60586,2015-03-11,12,80.08,62.87
60586,2015-03-12,13,91.62,76.87
60586,2015-03-13,15,85.41,70.26
60586,2015-03-14,14,88.43,88.68
60586,2015-03-15,9,48.82,49.32
60586,2015-03-16,18,119.79,110.11
60586,2015-03-17,7,48.43,56.8
60586,2015-03-18,8,57.68,47.47
60586,2015-03-19,13,81.64,69.86
60586,2015-03-20,2,11.89,12.88
60586,2015-03-21,13,100.17,94.47
60586,2015-03-22,13,109.84,83.97
60586,2015-03-23,6,84.86,85.71
60586,2015-03-24,14,91.16,92.55
60586,2015-03-25,13,111.44,106.95
60586,2015-03-26,12,190.09,173.7
60586,2015-03-27,6,6.79,5.91
60586,2015-03-28,20,104.69,85.42
60586,2015-03-29,6,134.65,126.58
60586,2015-03-30,2,28.47,26.88
60586,2015-03-31,10,195.52,192.01
60586,2015-04-01,5,80.76,60.91
60586,2015-04-02,6,406.32,414.94
60586,2015-04-03,4,90.32,91.47
60586,2015-04-04,1,0.28,0.22
60586,2015-04-05,3,6.86,4.72
60586,2015-04-06,10,148.9,141.01
60586,2015-04-07,10,167.52,153.95
60586,2015-04-08,8,61.7,60.16
60586,2015-04-10,10,113.4,96.15
60586,2015-04-11,21,174.44,130.66
60586,2015-04-12,10,149.07,151.84
60586,2015-04-13,12,160.48,150.4
60586,2015-04-14,16,178.22,166.09
60586,2015-04-15,12,118.13,105.99
60586,2015-04-16,21,246.12,241.4
60586,2015-04-17,26,265.57,285.65
60586,2015-04-18,35,330.47,279.61
60586,2015-04-19,17,126.52,128.14
60586,2015-04-20,21,193.72,157.62
60586,2015-04-21,15,117.33,120.32
60586,2015-04-22,17,161.41,137.91
60586,2015-04-23,5,112.99,96.9
60586,2015-04-24,9,116.04,101.24
60586,2015-04-25,20,148.98,138.61
60586,2015-04-26,3,2.52,2.38
60586,2015-04-27,4,54.9,47.71
60586,2015-04-28,16,134.65,124.53
60586,2015-04-29,15,68.21,62.47
60586,2015-04-30,19,88.78,73.35
60586,2015-05-01,5,46.93,38.55
60586,2015-05-03,9,87.74,80.98
60586,2015-05-04,10,92.44,86.42
60586,2015-05-05,12,190.59,174.14
60586,2015-05-06,11,106.78,106.54
60586,2015-05-07,11,31.4,26.4
60586,2015-05-08,4,12.35,16.99
60586,2015-05-09,11,175.59,163.82
60586,2015-05-12,2,10.71,14.29
60598,2015-03-09,1,13.72,4.49
60598,2015-03-13,2,74.71,55.93
60598,2015-03-14,6,236.16,198.06
60623,2015-02-25,1,147.14,47.14
60634,2015-02-25,1,0.11,0.03
60634,2015-02-26,2,25.93,19.9
60647,2020-02-18,1,2.7,0.24
60647,2020-03-02,3,416.39,380.13
60647,2020-03-03,3,439.04,313.34
60647,2020-07-02,1,1153.86,1145.93
60647,2020-07-04,2,525.57,125.57
60647,2020-07-06,1,171.24,126.82
60647,2020-07-07,3,772.99,1005.51
60660,2015-02-25,29,226.07,210.97
60675,2015-03-08,1,10.43,2.18
60702,2015-02-25,3,11.83,1.82
60702,2015-02-26,7,119.74,120.1
60702,2015-02-27,11,139.91,126.13
60702,2015-03-01,1,27.85,12.78
60702,2015-03-02,1,84.13,75.67
60716,2020-04-01,5,90.73,79.79
60780,2015-02-27,2,1.76,0
60800,2015-02-25,1,79.69,59.7
60800,2015-05-31,10,77.5,57.53
60800,2018-11-13,3,70.05,20.04
60800,2020-01-28,1,1277.1,1438.75
60800,2020-01-30,1,81.23,31.23
60800,2020-02-01,4,79.45,77.46
60815,2015-03-02,2,12.34,9.92
60815,2015-03-03,1,4.01,2.01
60855,2015-03-04,3,24.14,12.91
60855,2015-03-05,11,103.76,88.17
60855,2015-03-06,5,51.97,29.57
60855,2015-03-09,4,53.01,62.71
60855,2015-03-10,8,122.64,124.66
60855,2015-03-11,17,309.6,282.15
60855,2015-03-12,1,0.2,0
60855,2015-03-14,2,19.08,12.08
60855,2015-03-15,4,71.83,62.69
60855,2015-03-16,5,134.3,129.37
60916,2017-01-03,8,101.58,112.81
60916,2017-01-04,12,202.22,166.99
60916,2017-01-05,4,397.16,452.75
60916,2017-01-06,7,401.63,227.59
60916,2017-01-08,2,33.55,23.97
60916,2017-01-10,1,165.91,166.21
60916,2017-01-11,1,35.17,14.45
60916,2017-04-01,1,7.69,3.84
60916,2017-04-03,3,30,8.85
60916,2017-11-09,7,130.48,102.63
60916,2017-11-10,1,7.15,0
60983,2015-02-26,8,93.72,82.02
60983,2015-02-27,5,153.72,154.65
60983,2015-02-28,3,30.56,55.85
60983,2015-03-01,3,25.65,18.49
60983,2015-03-02,9,112.65,96.75
60983,2015-03-03,6,30.38,39.67
60983,2015-03-04,5,205.46,207.08
60983,2015-03-05,4,95.69,77.84
60983,2015-03-06,4,90.78,113.09
60983,2015-03-07,5,9.29,11.65
60983,2015-03-08,7,144.44,160.28
60983,2015-03-09,3,355.14,363.29
60983,2015-03-10,3,12.82,15.79
60983,2015-03-11,2,1.86,1.39
60983,2015-03-12,4,29.21,29.57
60983,2015-03-13,4,16.99,14
60983,2015-03-14,1,0,0
60983,2015-03-15,6,101.69,60.79
60983,2015-03-16,3,398.55,372.16
60983,2015-03-17,6,737.03,703.32
60983,2015-03-18,2,8.5,3.07
60983,2015-03-19,4,29.29,26.6
60983,2015-03-20,2,0,0
60983,2015-03-21,9,243.47,289.67
60983,2015-03-22,1,0,0
60983,2015-03-23,4,16.83,21.35
60983,2015-03-24,2,0.92,0
60983,2015-03-25,4,46.86,68.11
60983,2015-03-26,4,24.73,21.91
60983,2015-03-27,1,0,0
60983,2015-03-28,3,1035.63,1023.34
60983,2015-03-29,7,50.06,46.33
60983,2015-03-30,2,0,0
60983,2015-03-31,3,37.6,42.68
60983,2015-04-01,6,76.35,57.36
60983,2015-04-02,7,220.84,252.58
60983,2015-04-03,2,15.36,15.7
60983,2015-04-05,2,55.84,62.57
60983,2015-04-09,1,0,0
60983,2015-04-10,4,85.15,102.6
60983,2015-04-11,5,199.93,191.14
60983,2015-04-12,2,0.93,1.4
60983,2015-04-13,4,44.85,46.72
60983,2015-04-14,2,0.71,0
60983,2015-04-15,5,12.57,8.92
60983,2015-04-16,4,3.07,2.83
60983,2015-04-17,7,3.19,4.33
60983,2015-04-18,5,131.3,171.54
60983,2015-04-19,3,0,0
60983,2015-04-20,3,34.9,41.21
60983,2015-04-21,4,65.35,54.78
60983,2015-04-22,4,6.46,3.1
60983,2015-04-23,8,213.47,223.7
60983,2015-04-24,7,151.23,169.46
60983,2015-04-25,6,26.27,15.3
60983,2015-04-26,5,47.03,49.04
60983,2015-04-27,2,0,0
60983,2015-04-28,2,2.03,2.62
60983,2015-04-29,4,70.55,64.74
60983,2015-04-30,3,97.47,102.01
60983,2015-05-01,3,0,0
60983,2015-05-02,2,44.46,36.17
60983,2015-05-04,5,192.9,184.2
60983,2015-05-05,4,16.41,18.71
60983,2015-05-06,4,44.79,37.49
60983,2015-05-07,4,21.22,19.45
60983,2015-05-08,1,243.07,231.62
60983,2015-05-09,7,559.74,611.9
60983,2015-05-10,3,44.51,30.78
60983,2015-05-11,3,46.96,30.67
60983,2015-05-12,4,42.24,47.54
60983,2015-05-13,5,43.87,62.98
60983,2015-05-14,4,72.58,78.92
60983,2015-05-15,2,9.74,11.23
60983,2015-05-16,4,20.69,14.44
60983,2015-05-17,2,0.88,1.32
60983,2015-05-18,3,9.94,13.51
60983,2015-05-19,3,493.16,479.62
60983,2015-05-20,5,116.42,151.64
60983,2015-05-21,2,0,0
60983,2015-05-22,5,69.46,89.85
60983,2015-05-23,3,3.37,0
60983,2015-05-24,4,262.01,215.35
60983,2015-05-25,8,144.94,222.11
60983,2015-05-26,3,0,0
60983,2015-05-27,7,25.57,13.93
60983,2015-05-28,5,321.59,270.74
60983,2015-05-29,6,28.04,30.86
60983,2015-05-30,6,291.8,423.04
60983,2015-05-31,2,24.34,21.23
60983,2015-06-01,6,78.39,80.54
60983,2015-06-02,4,193.43,176.52
60983,2015-06-03,5,313.31,344.71
60983,2015-06-04,2,0,0
60983,2015-06-05,4,187.97,163.83
60983,2015-06-06,3,177.69,191.88
60983,2015-06-07,3,110.95,104.18
60983,2015-06-08,7,49.49,52.54
60983,2015-06-09,3,482.94,495.9
60983,2015-06-10,4,49.47,32.75
60983,2015-06-11,3,0,0
60983,2015-06-12,4,3.47,4.45
60983,2015-06-13,5,72,89.35
60983,2015-06-14,8,95.22,98.62
60983,2015-06-15,3,1.3,1.47
60983,2015-06-16,3,10.84,11.77
60983,2015-06-17,2,24.72,37.76
60983,2015-06-18,2,6.97,3.2
60983,2015-06-19,9,95.33,136.41
60983,2015-06-20,3,0,0
60983,2015-06-21,1,0,0
60983,2015-06-22,1,0,0
60983,2015-06-23,2,3.01,0
60983,2015-06-24,3,0,0
60983,2015-06-25,3,337.42,349.6
60983,2015-06-26,4,3.13,2.01
60983,2015-06-27,6,20.11,23.08
